event_id,time_ms,tick,note,note_name,velocity_on,time_off_ms,tick_off,velocity_off,duration_ms
2686,497642,111514,76,E5,59,497875,111566,31,232
2687,497647,111515,69,A4,55,498133,111624,35,487
2688,497995,111593,84,C6,58,498156,111629,36,161
2689,498013,111597,76,E5,26,498044,111604,42,31
2690,498334,111669,62,D4,50,499892,112018,31,1558
2691,498352,111673,72,C5,46,498625,111734,15,272
2692,498357,111674,76,E5,57,498593,111727,29,237
2693,498357,111674,79,G5,59,498816,111777,24,460
2694,498357,111674,83,B5,53,498924,111801,26,567
2695,498687,111748,69,A4,44,499857,112010,26,1170
2696,498857,111786,74,D5,59,499343,111895,39,487
2697,499205,111864,81,A5,61,499705,111976,47,500
2698,499205,111864,78,F#5,61,499674,111969,44,469
2699,499705,111976,74,D5,55,499857,112010,62,152
2700,499834,112005,78,F#5,60,500196,112086,47,362
2701,500156,112077,81,A5,52,500276,112104,37,121
2702,500316,112113,78,F#5,58,500834,112229,37,518
2703,500316,112113,55,G3,63,501825,112451,9,1509
2704,500325,112115,74,D5,50,500754,112211,29,429
2705,500325,112115,83,B5,60,500866,112236,44,540
2706,500593,112175,62,D4,54,501754,112435,5,1161
2707,500781,112217,67,G4,55,501236,112319,31,455
2708,501075,112283,78,F#5,59,501593,112399,36,518
2709,501084,112285,83,B5,58,501665,112415,31,580
2710,501093,112287,74,D5,57,501544,112388,44,451
2711,501584,112397,67,G4,59,502214,112538,35,629
2712,501745,112433,74,D5,79,502165,112527,11,420
2713,502093,112511,83,B5,62,502392,112578,3,299
2714,502227,112541,60,C4,59,504053,112950,5,1826
2715,502513,112605,67,G4,57,503334,112789,33,821
2716,502727,112653,72,C5,53,503013,112717,19,286
2717,503214,112762,76,E5,66,503624,112854,17,411
2718,503227,112765,79,G5,68,503785,112890,31,558
2719,503227,112765,72,C5,64,503535,112834,44,308
2720,503535,112834,67,G4,56,504044,112948,36,509
2721,503754,112883,72,C5,59,504227,112989,31,473
2722,504124,112966,79,G5,36,504236,112991,41,112
2723,504245,112993,59,B3,61,506084,113405,36,1839
2724,504553,113062,66,F#4,50,506084,113405,41,1531
2725,504754,113107,71,B4,49,506093,113407,26,1339
2726,505093,113183,75,D#5,58,505214,113210,44,121
2727,505455,113264,78,F#5,64,505754,113331,42,299
2728,505776,113336,75,D#5,46,506102,113409,5,326
2729,506245,113441,59,B3,52,507906,113813,33,1661
2730,506325,113459,66,F#4,33,507834,113797,44,1509
2731,506397,113475,71,B4,35,507866,113804,47,1469
2732,506415,113479,75,D#5,48,507066,113625,33,652
2733,506446,113486,78,F#5,47,506964,113602,53,518
2734,506544,113508,83,B5,47,507013,113613,37,469
2735,506915,113591,81,A5,36,507263,113669,17,348
2736,507227,113661,79,G5,59,507607,113746,42,379
2737,507553,113734,78,F#5,64,508294,113900,50,741
2738,508236,113887,52,E3,56,514343,115255,24,6107
2739,508584,113965,59,B3,61,514133,115208,28,5549
2740,508986,114055,64,E4,59,514254,115235,41,5268
2741,509334,114133,66,F#4,68,509455,114160,59,121
2742,509495,114169,67,G4,52,509607,114194,60,112
2743,509642,114202,69,A4,47,509843,114247,57,201
2744,509803,114238,71,B4,59,509897,114259,58,94
2745,510035,114290,74,D5,64,510165,114319,37,129
2746,510236,114335,76,E5,63,510325,114355,50,89
2747,510464,114386,78,F#5,72,510544,114404,56,80
2748,510696,114438,79,G5,65,510763,114453,56,67
2749,510986,114503,83,B5,64,511147,114539,49,161
2750,511276,114568,79,G5,64,511424,114601,39,147
2751,511656,114653,88,E6,58,512214,114778,44,558
2752,511656,114653,80,G#5,57,512084,114749,35,429
